MAX30009reg0x17,MAX30009reg0x18,MAX30009reg0x19,MAX30009reg0x1A,MAX30009reg0x20,MAX30009reg0x21,MAX30009reg0x22,MAX30009reg0x23,MAX30009reg0x24,MAX30009reg0x25,MAX30009reg0x26,MAX30009reg0x27,MAX30009reg0x28,MAX30009reg0x41,MAX30009reg0x41,MAX30009reg0x43,MAX30009reg0x44,MAX30009reg0x50,
MAX30009reg0x51,MAX30009reg0x58,MAX30009reg0xFE,MAX30009reg0xFF,0,0,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0xc9,0x1f,0x01,0x00,0x37,0x00,0x18,0x00,0x73,0x4a,0x00,0xff,0x00,0x06,0x01,0xa0,0xf1,0x00,
0x00,0x07,0x03,0x42,0x00,0x00,0x00,0x00,0x00,0x00,0x1f,0x6f,0x84,0xf4,0x86,0x00,0x01,0x8d,
start time,1706973000838
timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1706973003613.522700,270,29102.000000,-4768.000000,,,,,,,,,
1706973003623.728300,271,28888.000000,-5044.000000,,,,,,,,,
1706973003633.933800,272,29364.000000,-4991.000000,,,,,,,,,
1706973003644.139600,273,29356.000000,-5040.000000,,,,,,,,,
1706973003654.345200,274,29396.000000,-4576.000000,,,,,,,,,
1706973003664.550800,275,29106.000000,-4645.000000,,,,,,,,,
1706973003674.756300,276,28864.000000,-4396.000000,,,,,,,,,
1706973003684.962200,277,28891.000000,-4998.000000,,,,,,,,,
1706973003695.167700,278,29024.000000,-5021.000000,,,,,,,,,
1706973003705.373300,279,29395.000000,-5107.000000,,,,,,,,,
1706973003715.579100,280,29295.000000,-4747.000000,,,,,,,,,
1706973003725.784700,281,29482.000000,-4566.000000,,,,,,,,,
1706973003735.990200,282,28889.000000,-4675.000000,,,,,,,,,
1706973003746.196000,283,29063.000000,-4818.000000,,,,,,,,,
1706973003756.401600,284,29103.000000,-5273.000000,,,,,,,,,
1706973003766.607200,285,29450.000000,-4774.000000,0.000000,3188,7,0,,,,,
1706973003776.812700,286,29496.000000,-4770.000000,,,,,,,,,
1706973003787.018600,287,29031.000000,-4380.000000,,,,,,,,,
1706973003797.224100,288,29078.000000,-4717.000000,,,,,,,,,
1706973003807.429700,289,28802.000000,-5035.000000,,,,,,,,,
1706973003817.635500,290,29319.000000,-5065.000000,,,,,,,,,
1706973003827.841100,291,29210.000000,-5043.000000,,,,,,,,,
1706973003838.046600,292,29392.000000,-4636.000000,,,,,,,,,
1706973003848.252400,293,29056.000000,-4746.000000,,,,,,,,,
1706973003858.458000,294,28920.000000,-4569.000000,,,,,,,,,
1706973003868.663600,295,29065.000000,-5193.000000,,,,,,,,,
1706973003878.869100,296,29114.000000,-5041.000000,,,,,,,,,
1706973003889.075000,297,29505.000000,-5071.000000,,,,,,,,,
1706973003899.280500,298,29172.000000,-4651.000000,,,,,,,,,
1706973003909.486100,299,29207.000000,-4534.000000,,,,,,,,,
1706973003919.691900,300,28750.000000,-4934.000000,,,,,,,,,
1706973003929.897500,301,29006.000000,-5032.000000,,,,,,,,,
1706973003940.103000,302,29223.000000,-5369.000000,,,,,,,,,
1706973003950.308800,303,29259.000000,-4718.000000,,,,,,,,,
1706973003960.514400,304,29307.000000,-4554.000000,,,,,,,,,
1706973003970.720000,305,28824.000000,-4408.000000,,,,,,,,,
1706973003980.925500,306,28957.000000,-4844.000000,,,,,,,,,
1706973003991.131300,307,28861.000000,-5103.000000,,,,,,,,,
1706973004001.336900,308,29395.000000,-4994.000000,,,,,,,,,
1706973004011.542500,309,29402.000000,-4973.000000,,,,,,,,,
1706973004021.748300,310,29430.000000,-4544.000000,,,,,,,,,
1706973004031.953900,311,29058.000000,-4739.000000,,,,,,,,,
1706973004042.159400,312,28826.000000,-4697.000000,,,,,,,,,
1706973004052.365200,313,29013.000000,-5133.000000,,,,,,,,,
1706973004062.570800,314,29074.000000,-5003.000000,,,,,,,,,
1706973004072.776400,315,29515.000000,-4897.000000,,,,,,,,,
1706973004082.981900,316,29082.000000,-4709.000000,,,,,,,,,
1706973004093.187700,317,29091.000000,-4605.000000,,,,,,,,,
1706973004103.393300,318,28753.000000,-4806.000000,,,,,,,,,
1706973004113.598900,319,28967.000000,-4886.000000,,,,,,,,,
1706973004123.804700,320,29125.000000,-5295.000000,,,,,,,,,
1706973004134.010300,321,29333.000000,-4757.000000,,,,,,,,,
1706973004144.215800,322,29405.000000,-4792.000000,,,,,,,,,
